stock_code,description,category,units_sold,revenue,est_profit,n_orders,first_sold,last_sold,sales_velocity,days_since_sale,movement,restock_recommended
85224,ASSORTED COLOUR SILK GLASSES CASE,Other,2004,1120.96,-1824.92,61,2009-12-02 16:49:00,2011-03-23 16:45:00,29.532631578947367,260,Dormant,False
85225,BLING KEY RING STAND,Jewellery,19,22.5,5.875,11,2009-12-13 11:49:00,2011-12-07 08:45:00,0.1839557399723374,2,Slow,False
85226A,WHITE/BLUE PULL BACK RACING CAR,Other,1714,933.07,273.18,144,2009-12-02 13:20:00,2010-11-24 15:31:00,33.6078431372549,379,Dormant,False
85226C,BLUE PULL BACK RACING CAR,Other,989,522.3100000000001,141.54500000000002,83,2009-12-01 11:49:00,2010-11-09 13:50:00,20.18367346938776,394,Dormant,False
85227,SET OF 6 3D KIT CARDS FOR KIDS,Stationery & Craft,3440,3086.44,1039.64,442,2009-12-01 11:49:00,2011-12-09 10:03:00,32.67299864314789,0,Medium,False
85230A,OPIUM SCENTED VOTIVE CANDLE,Candles & Fragrance,1992,497.04,92.664,48,2009-12-13 11:34:00,2011-12-02 12:52:00,19.393602225312936,6,Medium,False
85230B,CINNAMON SCENTED VOTIVE CANDLE,Candles & Fragrance,2120,561.04,130.68,68,2009-12-08 13:08:00,2011-12-06 15:43:00,20.384615384615383,2,Medium,False
85230C,ROSE SCENTED VOTIVE CANDLE,Candles & Fragrance,24,6.959999999999999,2.088,1,2009-12-10 13:12:00,2009-12-10 13:12:00,24.0,728,Dormant,False
85230D,VANILLA SCENTED VOTIVE CANDLE,Candles & Fragrance,24,6.959999999999999,2.088,1,2009-12-10 13:03:00,2009-12-10 13:03:00,24.0,728,Dormant,False
85230E,STRAWBRY SCENTED VOTIVE CANDLE,Candles & Fragrance,2445,628.41,132.07500000000002,66,2009-12-08 13:08:00,2011-09-11 15:44:00,26.6588785046729,88,Medium,False
85230F,JASMINE VOTIVE CANDLE,Candles & Fragrance,2946,725.6999999999999,127.66200000000002,62,2009-12-02 10:09:00,2011-11-10 13:28:00,29.1271186440678,28,Medium,False
85230G,ORANGE VOTIVE CANDLE,Candles & Fragrance,1680,425.75999999999993,84.72000000000001,46,2009-12-02 13:06:00,2011-12-02 12:52:00,16.131687242798353,6,Medium,False
85231B,CINAMMON SET OF 9 T-LIGHTS,Candles & Fragrance,2058,1884.42,659.91,388,2009-12-01 11:58:00,2011-12-08 13:50:00,19.546811397557665,0,Medium,False
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,Candles & Fragrance,836,696.89,199.47,107,2009-12-01 11:58:00,2010-06-13 13:30:00,30.164948453608247,543,Dormant,False
85231G,ORANGE SCENTED SET/9 T-LIGHTS,Candles & Fragrance,1480,1291.09,410.49,259,2009-12-01 12:14:00,2011-10-12 16:36:00,15.23529411764706,57,Medium,False
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,Candles & Fragrance,1039,838.3499999999999,220.145,116,2009-12-01 12:33:00,2010-05-02 15:10:00,47.84868421052632,585,Dormant,False
85232A,SET/3 POLKA DOT STACKING TINS,Home Decor,377,1910.22,603.9150000000001,140,2009-12-01 12:47:00,2011-06-06 16:41:00,4.780797101449275,185,Dormant,False
85232B,SET/3 RUSSIAN DOLL STACKING TINS,Toys & Games,3086,15587.000000000002,4894.010000000001,561,2009-12-01 09:28:00,2011-02-11 13:53:00,49.4324942791762,300,Dormant,False
85232C,RUSSIAN FOLKART STACKING TINS,Home Decor,1,4.95,1.4850000000000003,1,2010-01-15 14:27:00,2010-01-15 14:27:00,1.0,692,Dormant,False
85232D,SET/3 DECOUPAGE STACKING TINS,Home Decor,702,3646.83,1214.4,224,2009-12-01 11:41:00,2011-12-08 09:28:00,6.676630434782609,1,Slow,False
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,Other,33,198.98,61.535,21,2009-12-01 11:37:00,2011-11-16 15:16:00,0.3230769230769231,22,Slow,False
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,Other,29,177.29000000000002,56.505,21,2009-12-07 18:02:00,2011-07-25 17:11:00,0.3417508417508417,136,Dormant,False
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,Jewellery,2,12.32,3.6960000000000015,2,2009-12-13 10:48:00,2010-01-18 13:15:00,0.3888888888888888,689,Dormant,False
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,Jewellery,51,313.75,91.33900000000004,34,2009-12-01 14:28:00,2011-11-25 14:25:00,0.4937759336099585,13,Slow,False
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,Jewellery,11,46.6,13.875000000000004,10,2009-12-15 18:33:00,2011-10-31 14:41:00,0.1125730994152046,38,Slow,False
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,Jewellery,13,55.120000000000005,16.445000000000007,10,2010-01-13 17:44:00,2011-11-08 18:41:00,0.1370481927710843,30,Slow,False
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,Jewellery,11,46.7,13.975000000000003,10,2009-12-11 12:21:00,2011-10-20 15:57:00,0.1135693215339233,49,Slow,False
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,Jewellery,20,84.96000000000001,25.460000000000008,11,2009-12-06 11:58:00,2011-10-09 15:24:00,0.2083333333333333,60,Slow,False
90002A,FLOWER BURST SILVER RING OPAL,Jewellery,36,135.0,40.5,14,2009-12-07 12:32:00,2010-11-04 12:39:00,0.7590361445783133,400,Dormant,False
90002B,FLOWER BURST SILVER RING ROSE,Jewellery,22,82.74,24.99,11,2009-12-02 13:57:00,2010-10-25 16:57:00,0.4709480122324159,409,Dormant,False
90002C,FLOWER BURST SILVER RING MIDN'T BLU,Jewellery,33,124.38,37.755,19,2009-12-02 13:57:00,2010-08-18 16:21:00,0.8918918918918919,477,Dormant,False
90002D,FLOWER BURST SILVER RING CRYSTAL,Jewellery,104,365.74,92.74,34,2009-12-02 13:57:00,2011-05-08 16:13:00,1.3946360153256705,214,Dormant,False
90002E,FLOWER BURST SILVER RING GREEN,Jewellery,18,67.77,20.52,11,2009-12-02 13:57:00,2010-08-18 16:21:00,0.4864864864864865,477,Dormant,False
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,Jewellery,44,165.81,50.31,25,2009-12-01 10:49:00,2011-11-29 16:47:00,0.4230769230769231,9,Slow,False
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,Jewellery,51,191.54,57.665,35,2009-12-01 10:49:00,2011-12-09 10:03:00,0.4843962008141112,0,Slow,False
90003D,CRYSTAL PAIR HEART HAIR SLIDES,Jewellery,60,226.17,68.67,32,2009-12-01 10:49:00,2011-11-29 16:47:00,0.5769230769230769,9,Slow,False
90003E,GREEN PAIR HEART HAIR SLIDES,Jewellery,32,120.31,36.31,22,2009-12-16 17:36:00,2011-12-09 10:03:00,0.3102493074792244,0,Slow,False
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,Jewellery,1,3.75,1.125,1,2009-12-15 13:21:00,2009-12-15 13:21:00,1.0,723,Dormant,False
90005A,JADE GREEN ENAMEL HAIR COMB,Jewellery,106,216.87,60.30800000000001,57,2009-12-01 14:28:00,2011-04-27 17:18:00,1.44921875,225,Dormant,False
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,Jewellery,49,443.85,136.86500000000004,30,2009-12-03 14:39:00,2011-12-09 10:03:00,0.4666666666666667,0,Slow,False
90010B,BLACK/WHITE GLASS/SILVER BRACELET,Jewellery,63,578.02,183.32500000000005,34,2009-12-02 14:43:00,2011-04-10 11:45:00,0.8945233265720081,243,Dormant,False
90010E,AMBER GLASS/SILVER BRACELET,Jewellery,56,501.65,150.81000000000006,35,2009-12-01 17:08:00,2011-12-02 16:39:00,0.536986301369863,6,Slow,False
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,Jewellery,15,44.28,13.2,15,2009-12-03 14:39:00,2011-11-24 14:40:00,0.145631067961165,14,Slow,False
90011B,BLACK CRYSTAL DROP EARRINGS,Jewellery,20,59.06,17.76,15,2009-12-03 13:49:00,2011-11-30 15:13:00,0.1925722145804676,8,Slow,False
90011C,GREEN CRYSTAL DROP EARRINGS,Jewellery,12,35.33,10.55,7,2009-12-04 16:27:00,2011-11-24 09:26:00,0.1168289290681502,15,Slow,False
90011D,PURPLE CRYSTAL DROP EARRINGS,Jewellery,5,14.75,4.389999999999999,5,2009-12-02 14:43:00,2011-11-22 15:41:00,0.0486111111111111,16,Slow,False
90011E,AMBER CRYSTAL DROP EARRINGS,Jewellery,8,23.61,7.062000000000001,8,2009-12-08 14:36:00,2011-09-15 16:32:00,0.0866873065015479,84,Slow,False
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,Jewellery,13,74.38,-16.437999999999995,7,2009-12-03 14:39:00,2011-10-11 11:38:00,0.1346153846153846,59,Slow,False
90012B,BLACK DROP CRYSTAL NECKLACE,Jewellery,17,85.9,-32.50499999999998,6,2009-12-03 13:49:00,2011-11-13 11:46:00,0.1678420310296191,26,Slow,False
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,Jewellery,115,434.27,127.56500000000004,77,2009-12-03 14:39:00,2011-12-09 10:03:00,1.0952380952380951,0,Slow,False
90013B,BLACK VINTAGE EARRINGS,Jewellery,104,428.92,120.24800000000002,79,2009-12-02 14:43:00,2011-11-30 15:13:00,1.0,8,Slow,False
90013C,GREEN VINTAGE EARRINGS,Jewellery,88,353.55,97.91,56,2009-12-01 11:37:00,2011-12-09 10:03:00,0.835820895522388,0,Slow,False
90013D,PURPLE VINTAGE EARRINGS,Jewellery,46,178.11,44.47999999999999,17,2010-01-13 13:55:00,2011-06-29 15:58:00,0.6052631578947368,162,Dormant,False
90013E,AMBER VINTAGE EARRINGS,Jewellery,2,8.57,2.5710000000000006,2,2009-12-09 09:42:00,2010-01-13 17:03:00,0.4,694,Dormant,False
90014A,SILVER/MOP ORBIT NECKLACE,Jewellery,55,502.01,118.93500000000004,40,2009-12-07 18:02:00,2011-12-09 10:03:00,0.5266757865937073,0,Slow,False
90014B,GOLD M PEARL  ORBIT NECKLACE,Jewellery,34,333.71,96.90000000000002,28,2009-12-04 09:43:00,2011-10-26 12:46:00,0.3444283646888567,44,Slow,False
90014C,SILVER/BLACK ORBIT NECKLACE,Jewellery,29,284.67999999999995,82.69500000000001,20,2009-12-02 16:18:00,2011-11-27 15:38:00,0.2803867403314917,11,Slow,False
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,Jewellery,29,207.86,35.310000000000024,16,2009-12-18 17:06:00,2011-10-26 12:28:00,0.3002958579881656,44,Slow,False
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,Jewellery,37,312.14,91.99000000000004,30,2009-12-16 14:59:00,2011-12-09 10:03:00,0.3587257617728532,0,Slow,False
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,Jewellery,17,144.07,43.03900000000001,14,2010-01-11 09:30:00,2011-12-08 09:28:00,0.1712230215827338,1,Slow,False
90018A,SILVER M.O.P ORBIT DROP EARRINGS,Jewellery,75,316.99,94.39,56,2009-12-14 17:16:00,2011-12-08 16:30:00,0.7261410788381742,0,Slow,False
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Jewellery,39,164.62,48.86800000000001,31,2009-12-02 14:36:00,2011-12-09 10:03:00,0.3709239130434782,0,Slow,False
90018C,SILVER BLACK ORBIT DROP EARRINGS,Jewellery,28,118.51,35.30800000000001,20,2009-12-14 17:16:00,2011-11-25 14:25:00,0.276056338028169,13,Slow,False
90019A,SILVER M.O.P ORBIT BRACELET,Jewellery,68,354.59000000000003,97.55000000000004,51,2009-12-02 14:43:00,2011-12-05 17:24:00,0.6493860845839018,3,Slow,False
90019B,GOLD M.O.P ORBIT BRACELET,Jewellery,32,168.62,47.66000000000001,28,2010-01-20 17:50:00,2011-12-09 10:03:00,0.3260553129548763,0,Slow,False
90019C,SILVER BLACK ORBIT BRACELET,Jewellery,40,213.38,59.10000000000001,34,2009-12-03 13:49:00,2011-12-08 09:28:00,0.3814713896457765,1,Slow,False
90020,FILIGREE DIAMANTE CHAIN,Other,6,76.23,22.680000000000007,4,2009-12-17 15:26:00,2011-08-30 10:47:00,0.0677419354838709,101,Dormant,False
90021,LASER CUT MULTI STRAND NECKLACE,Jewellery,5,59.75,17.925000000000004,4,2010-08-18 17:43:00,2011-04-27 12:35:00,0.1394422310756972,226,Dormant,False
90022,EDWARDIAN DROP EARRINGS JET BLACK,Jewellery,37,139.67,42.545,32,2009-12-04 09:43:00,2011-12-08 16:30:00,0.3528610354223433,0,Slow,False
90023,FILIGREE DIAMANTE EARRINGS,Jewellery,31,131.74,39.515000000000015,21,2009-12-01 11:37:00,2011-11-27 15:18:00,0.2988980716253444,11,Slow,False
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,Jewellery,5,42.5,12.750000000000004,4,2010-01-28 13:23:00,2010-11-05 11:49:00,0.125,399,Dormant,False
90024B,NEW BAROQUE B'FLY NECKLACE RED,Jewellery,25,212.24,63.66500000000001,22,2009-12-01 11:37:00,2011-12-05 17:24:00,0.2384196185286103,3,Slow,False
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,Jewellery,11,93.48,28.03000000000001,10,2009-12-03 13:49:00,2011-07-25 17:00:00,0.1285475792988314,136,Dormant,False
90024D,NEW BAROQUE B'FLY NECKLACE PINK,Jewellery,15,127.5,38.250000000000014,13,2009-12-09 09:51:00,2011-09-29 15:13:00,0.1593323216995447,70,Slow,False
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,Jewellery,16,135.98,40.780000000000015,11,2009-12-02 14:43:00,2011-03-29 15:20:00,0.2323651452282157,254,Dormant,False
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,Jewellery,8,67.61,20.066000000000003,6,2010-04-19 10:40:00,2011-11-30 15:13:00,0.0949152542372881,8,Slow,False
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,Jewellery,2,7.5,2.25,2,2011-04-10 15:19:00,2011-10-09 15:24:00,0.0769230769230769,60,Slow,False
90025B,BAROQUE BUTTERFLY EARRINGS RED,Jewellery,3,11.29,3.415,3,2010-03-07 15:34:00,2011-04-21 16:17:00,0.0512195121951219,231,Dormant,False
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,Jewellery,6,22.56,6.8100000000000005,6,2010-02-17 10:28:00,2010-10-24 14:45:00,0.1686746987951807,410,Dormant,False
90025D,BAROQUE BUTTERFLY EARRINGS PINK,Jewellery,5,18.69,5.635000000000002,5,2010-02-16 13:49:00,2011-09-29 15:13:00,0.059322033898305,70,Slow,False
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,Jewellery,7,26.5,8.125,7,2009-12-02 14:43:00,2011-06-06 16:06:00,0.0889292196007259,185,Dormant,False
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,Jewellery,8,30.23,9.23,8,2010-01-11 09:35:00,2011-10-20 15:57:00,0.0865533230293663,49,Slow,False
90026A,GLASS BEAD HOOP NECKLACE BLACK,Jewellery,11,93.47,28.02000000000001,9,2010-03-19 11:39:00,2011-06-13 14:16:00,0.1707317073170731,178,Dormant,False
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Jewellery,8,67.82,20.22000000000001,7,2009-12-13 10:54:00,2011-03-31 19:12:00,0.1183932346723044,252,Dormant,False
90026C,GLASS BEAD HOOP NECKLACE GREEN,Jewellery,8,67.82,20.22000000000001,6,2009-12-10 19:35:00,2011-11-09 11:10:00,0.0802292263610315,30,Slow,False
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,Jewellery,10,85.0,25.500000000000007,8,2010-06-07 13:02:00,2011-11-18 13:25:00,0.1323251417769376,20,Slow,False
90027A,GLASS BEAD HOOP EARRINGS BLACK,Jewellery,9,26.52,7.935000000000001,6,2010-03-21 14:04:00,2011-08-30 12:40:00,0.1197718631178707,101,Dormant,False
90027B,GLASS BEAD HOOP EARRINGS MONTANA,Jewellery,13,38.28,11.435000000000002,10,2009-12-09 12:57:00,2011-11-25 16:14:00,0.1270949720670391,13,Slow,False
90027C,GLASS BEAD HOOP EARRINGS GREEN,Jewellery,14,41.17,12.260000000000002,12,2009-12-14 17:16:00,2011-11-25 16:14:00,0.1380281690140845,13,Slow,False
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,Jewellery,23,72.18,18.728000000000005,16,2009-12-02 14:43:00,2011-12-09 10:03:00,0.21875,0,Slow,False
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,Jewellery,29,244.79,72.44300000000001,24,2009-12-03 14:39:00,2011-11-02 15:33:00,0.290414878397711,36,Slow,False
90029,NEW BAROQUE SMALL NECKLACE BLACK,Jewellery,23,195.14,58.29000000000002,12,2009-12-06 11:27:00,2011-08-30 10:47:00,0.2551505546751189,101,Dormant,False
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,Jewellery,79,113.76,58.46,10,2009-12-09 09:51:00,2011-11-28 13:51:00,0.7691237830319889,10,Slow,False
90030B,RED KUKUI COCONUT SEED NECKLACE,Jewellery,139,292.08000000000004,-280.0440000000001,36,2009-12-09 09:51:00,2011-12-09 10:03:00,1.332876712328767,0,Slow,False
90030C,BROWN KUKUI COCONUT SEED NECKLACE,Jewellery,87,151.3,-56.36899999999999,16,2009-12-09 09:51:00,2011-11-25 10:20:00,0.850558659217877,14,Slow,False
90031,BILI NUT AND WOOD NECKLACE,Jewellery,52,71.9,35.5,9,2009-12-15 18:33:00,2011-11-25 10:20:00,0.5133991537376587,14,Slow,False
90032,IVORY SHELL HEART NECKLACE,Jewellery,48,271.88,61.88,24,2010-01-21 13:21:00,2011-10-26 12:28:00,0.5233644859813085,44,Slow,False
90033,IVORY SHELL HEART EARRINGS,Jewellery,22,55.88,16.764000000000003,18,2009-12-02 14:43:00,2011-11-29 16:47:00,0.2118294360385144,9,Slow,False
90034,WHITE SILVER NECKLACE SHELL GLASS,Jewellery,5,50.48,15.55,5,2009-12-02 14:43:00,2011-04-18 15:26:00,0.0697211155378486,234,Dormant,False
90035A,"PEARL & SHELL 42""NECKL. GREEN",Other,24,257.55,76.95,16,2009-12-03 14:39:00,2011-04-13 16:58:00,0.3387096774193548,239,Dormant,False
90035B,"PEARL & SHELL 42""NECKL. PINK",Other,43,380.89,57.315000000000026,4,2009-12-02 13:00:00,2010-06-24 18:06:00,1.4754901960784317,532,Dormant,False
90035C,"PEARL & SHELL 42""NECKL. IVORY",Other,28,301.0,90.3,5,2009-12-02 13:00:00,2011-05-13 16:12:00,0.3719165085388994,209,Dormant,False
90036A,FLOWER GARLAND NECKLACE RED,Jewellery,27,215.76,65.50500000000002,20,2009-12-03 14:39:00,2011-08-05 16:19:00,0.3098360655737705,125,Dormant,False
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",Other,18,143.1,42.930000000000014,10,2010-01-18 16:47:00,2011-08-01 17:37:00,0.225,129,Dormant,False
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",Other,31,246.83,74.31500000000003,15,2009-12-03 17:57:00,2011-12-02 16:39:00,0.2980769230769231,6,Slow,False
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",Other,38,302.29,90.82000000000002,16,2009-12-01 11:37:00,2011-06-13 14:16:00,0.4758497316636851,178,Dormant,False
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",Other,45,358.87,108.44500000000004,28,2009-12-08 15:49:00,2011-10-20 15:57:00,0.4625550660792951,49,Slow,False
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Other,24,192.17,56.59400000000001,15,2009-12-18 17:15:00,2011-03-23 12:15:00,0.3660130718954248,261,Dormant,False
90037A,TINY CRYSTAL BRACELET RED,Jewellery,26,66.31,19.90000000000001,12,2009-12-14 17:57:00,2011-01-25 10:45:00,0.4482758620689655,318,Dormant,False
90037B,TINY CRYSTAL BRACELET GREEN,Jewellery,28,71.17,21.288,10,2010-03-16 11:08:00,2011-12-06 16:26:00,0.3111111111111111,2,Slow,False
90037C,TINY CRYSTAL BRACELET BLUE,Jewellery,26,66.08,19.852,13,2009-12-14 17:57:00,2011-12-06 16:26:00,0.2524271844660194,2,Slow,False
90037D,TINY CRYSTALS BRACELET BLACK,Jewellery,14,35.87,10.684,8,2009-12-07 17:56:00,2010-06-23 14:34:00,0.4974619289340101,533,Dormant,False
90038A,GLASS AND PAINTED BEADS BRACELET TO,Jewellery,36,135.8,41.3,22,2009-12-07 18:02:00,2011-11-24 09:26:00,0.3519553072625698,15,Slow,False
90038B,GLASS AND PAINTED BEADS BRACELET OL,Jewellery,21,79.19,24.065,13,2009-12-14 17:16:00,2011-12-08 16:30:00,0.2033195020746888,0,Slow,False
90038C,GLASS AND BEADS BRACELET IVORY,Jewellery,19,71.46000000000001,21.585,9,2009-12-18 17:15:00,2011-09-02 16:39:00,0.2138263665594855,97,Dormant,False
90039A,FIRE POLISHED GLASS BRACELET RED,Jewellery,10,37.61,11.36,5,2009-12-18 17:15:00,2011-12-05 17:24:00,0.0976290097629009,3,Slow,False
90039B,FIRE POLISHED GLASS BRACELET MONTAN,Jewellery,21,78.99,23.865,11,2010-01-12 09:48:00,2011-07-27 15:16:00,0.2620320855614973,134,Dormant,False
90039C,FIRE POLISHED GLASS BRACELET BLACK,Jewellery,23,86.65,26.275,12,2009-12-10 09:49:00,2011-12-08 09:28:00,0.2214580467675378,1,Slow,False
90039D,FIRE POLISHED GLASS BRACELET GREEN,Jewellery,43,162.66,47.979000000000006,24,2009-12-01 14:28:00,2011-12-06 16:26:00,0.4095238095238095,2,Slow,False
90040A,MURANO STYLE GLASS BRACELET RED,Jewellery,53,207.05,49.74600000000001,34,2009-12-03 14:39:00,2011-03-07 12:26:00,0.8100436681222707,277,Dormant,False
90040B,MURANO STYLE GLASS BRACELET BLACK,Jewellery,71,255.97,70.58900000000001,36,2009-12-03 14:39:00,2011-05-06 15:40:00,0.9576107899807322,216,Dormant,False
90040C,MURANO STYLE GLASS BRACELET GOLD,Jewellery,41,146.75,39.69900000000001,21,2009-12-04 16:23:00,2011-12-04 12:32:00,0.3936899862825789,5,Slow,False
90040D,MURANO STYLE GLASS BRACELET PINK,Jewellery,41,148.87,39.52300000000001,25,2009-12-01 14:28:00,2010-09-14 12:06:00,1.0034965034965035,451,Dormant,False
90041,PEARL AND CHERRY QUARTZ BRACLET,Other,7,25.67,7.393000000000002,6,2009-12-09 09:42:00,2011-12-02 16:39:00,0.0677731673582296,6,Slow,False
90042A,FRESHWATER PEARL BRACELET GOLD,Jewellery,63,160.79,48.776,33,2009-12-02 11:34:00,2011-04-13 16:58:00,0.8873239436619719,239,Dormant,False
90042B,FRESHWATER PEARL BRACELET PINK,Jewellery,17,43.35,13.005000000000004,6,2009-12-02 11:34:00,2010-11-24 14:21:00,0.3333333333333333,379,Dormant,False
90042C,FRESHWATER PEARL BRACELET IVORY,Jewellery,59,150.20999999999998,45.30800000000001,26,2010-06-02 11:54:00,2011-01-11 13:16:00,1.852017937219731,331,Dormant,False
90043,COPPER AND BRASS BAG CHARM,Bags & Accessories,10,54.510000000000005,19.860000000000003,6,2009-12-17 15:26:00,2011-10-17 13:31:00,0.1047904191616766,52,Slow,False
90046,WHITE WITH METAL BAG CHARM,Bags & Accessories,13,64.35000000000001,19.305000000000003,7,2010-03-26 16:17:00,2011-07-07 16:59:00,0.1944444444444444,154,Dormant,False
90048,GREEN WITH METAL BAG CHARM,Bags & Accessories,31,158.89,51.47500000000001,8,2009-12-08 15:49:00,2011-07-07 16:59:00,0.3767361111111111,154,Dormant,False
90049,IVORY GOLD METAL BAG CHARM,Bags & Accessories,20,114.24,9.870000000000012,6,2010-05-23 12:46:00,2011-11-23 13:39:00,0.2550091074681238,15,Slow,False
90050,CRACKED GLAZE NECKLACE IVORY,Jewellery,10,70.16,21.09000000000001,6,2010-01-26 17:48:00,2011-11-09 11:10:00,0.1075268817204301,30,Slow,False
90051,CRACKED GLAZE NECKLACE RED,Jewellery,15,105.72,32.745,11,2010-06-28 10:02:00,2011-10-09 15:24:00,0.2243589743589743,60,Slow,False
90052,CRACKED GLAZE NECKLACE BROWN,Jewellery,7,49.58,14.937,5,2009-12-22 16:17:00,2011-11-15 16:57:00,0.0707070707070707,23,Slow,False
90053,CRACKED GLAZE EARRINGS IVORY,Jewellery,10,25.23,7.450000000000002,10,2010-01-11 14:35:00,2011-10-07 15:09:00,0.1104100946372239,62,Slow,False
90054,CRACKED GLAZE EARRINGS RED,Jewellery,17,43.02,12.794000000000002,17,2009-12-14 17:16:00,2011-12-08 09:20:00,0.1645919778699861,1,Slow,False
90055,CRACKED GLAZE EARRINGS BROWN,Jewellery,10,25.28,7.500000000000002,10,2010-01-11 09:35:00,2011-12-09 10:03:00,0.1004304160688665,0,Slow,False
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,Jewellery,19,207.94,60.975,14,2009-12-08 15:49:00,2011-12-06 16:26:00,0.1826923076923076,2,Slow,False
90057,DIAMANTE RING ASSORTED IN BOX.,Jewellery,1804,2675.88,1097.38,37,2009-12-09 14:25:00,2011-12-08 16:10:00,17.32235939643347,0,Medium,False
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,Jewellery,576,218.88,65.66400000000003,13,2009-12-10 14:13:00,2011-11-14 12:07:00,5.735419630156472,25,Slow,False
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,Jewellery,1082,509.08,221.2680000000001,29,2009-12-23 16:21:00,2011-12-01 14:30:00,10.712871287128714,7,Slow,False
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,Jewellery,94,156.98,45.778000000000006,48,2009-12-02 14:43:00,2011-12-09 10:03:00,0.8940217391304348,0,Slow,False
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,Jewellery,27,44.87,13.307000000000002,16,2010-01-19 09:05:00,2011-12-05 17:24:00,0.2759124087591241,3,Slow,False
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,Jewellery,41,68.17999999999999,20.825000000000003,23,2009-12-09 09:42:00,2011-12-08 16:30:00,0.3936899862825789,0,Slow,False
